"Genus_species";"Class";"Familly";"Genus";"Species";"Authority";"AphiaID";"Worms_url";"Fishbase_url";"English_name";"French_name";"nom_francais";"Comorian_name";"picture1_Fishbase";"picture2_Fishbase";"picture3_Fishbase";"picture4_Fishbase";"photos";"photos_origin";"Location_recorded";"Location_uncertainties";"Ref_location";"description";"Reef_associated";"Reef_associated_ref";"Size";"Size_ref";"Mobility";"Mobility_ref";"Activity";"Activity_ref";"Schooling";"Schooling_ref";"Position";"Position_ref";"Diet";"Diet_ref";"Diet_Fishbase";"Food.names_Fishbase";"Trophic.level_Fishbase";"BodyShape_Fishbase";"swimtype_Fishbase";"CommonLength_Fishbase";"Length_Fishbase";"MaxLengthTL_Fishbase";"TLObserved_Fishbase";"Weight_Fishbase";"LongevityWild_Fishbase";"AgeMax_Fishbase";"Vulnerability_Fishbase";"a";"b";"a.b_ref";"K";"K_ref";"DepthMin_Fishbase";"DepthMax_Fishbase";"TempPrefMin_Fishbase";"TempPrefMean_Fishbase";"TempPrefMax_Fishbase"
"465";"Myripristis_violacea";"Actinopterygii";"Holocentridae";"Myripristis";"violacea";"Bleeker, 1851";217914;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=217914";"https://www.fishbase.us/summary/Myripristis-violacea.html";"Violet soldierfish";NA;NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvio_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvio_u5.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvio_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvio_u1.jpg";"269";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"30.1-50cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"zoobenthos/benth._crust./crabs_:_2;zoobenthos/benth._crust./other_benth._crustaceans_:_2;zooplankton/plank._crust./other_plank._crustaceans_:_2;zoobenthos/benth._crust./shrimps_or_prawns_:_2;zoobenthos/benth._crust./amphipods_:_1;plants/other_plants/benth";"Turbinaria_sp. ; unidentified ; unidentified_portunid_crabs ; Galathea_sp. ; crab_megalopa ; crab_zoeae ; unspecified_crustaceans ; unspecified_finfishes";3.45;"fusiform / normal";"NA";18;35;35;0;NA;NA;NA;25.31;0.0229087;3.04;NA;0.55;NA;3;30;25.1;28.4;29.3
"466";"Myripristis_vittata";"Actinopterygii";"Holocentridae";"Myripristis";"vittata";"Valenciennes, 1831";217924;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=217924";"https://www.fishbase.us/summary/Myripristis-vittata.html";"Immaculate soldier";NA;NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvit_u9.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvit_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvit_u3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Myvit_u5.jpg";"134";"collected_internet";"Mayotte";NA;"Wickel et al 2014";"rouge orange sans tache noire sur l'opercule sommet des epines dorsales blancs";"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"15.1-30cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nekton/finfish/bony_fish_:_1;zoobenthos/benth._crust./other_benth._crustaceans_:_1;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_1";"unspecified_plankton ; unspecified_crustaceans ; unspecified_finfishes";3.8;"fusiform / normal";"NA";NA;25;25;0;NA;NA;NA;19.54;0.0169824;3.05;NA;0.75;NA;3;80;24.3;27.2;28.9
"467";"Naso_annulatus";"Actinopterygii";"Acanthuridae";"Naso";"annulatus";"Quoy & Gaimard, 1825";219673;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219673";"https://www.fishbase.us/summary/Naso-annulatus.html";"Whitemargin unicornfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naann_j0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naann_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naann_u6.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naann_u3.jpg";"129";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";">80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_9;detritus/detritus/debris_:_1;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_1";"unidentified ; Cladophora_sp. ; Laurencia_sp. ; Jania_sp. ; Caulerpa_sp. ; Codium_sp. ; Turbinaria_sp. ; Dictyota_sp. ; Padina_sp. ; organic_matter ; gelatinous_zooplankton";2.12;"fusiform / normal";"NA";NA;100;100;0;NA;NA;23;45.06;0.0223872;2.98;NA;0.21;NA;1;60;23.5;27.1;28.3
"468";"Naso_brachycentron";"Actinopterygii";"Acanthuridae";"Naso";"brachycentron";"Valenciennes, 1835";219664;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219664";"https://www.fishbase.us/summary/Naso-brachycentron.html";"Humpback unicornfish";"Nason bossu";"Nason bossu";"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabra_u5.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabra_u3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabra_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabra_u2.jpg";"705,27";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"benthic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"macroalgal-herbivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_1;zooplankton/other_plank._invertebrates/other_plank._Invertebrates_:_1";"unidentified";2.67;"fusiform / normal";"NA";NA;90;99.9;0;NA;NA;31;66.75;0.0199526;3;NA;0.15;NA;8;30;25.7;28.1;29
"469";"Naso_brevirostris";"Actinopterygii";"Acanthuridae";"Naso";"brevirostris";"Cuvier, 1829";219671;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219671";"https://www.fishbase.us/summary/Naso-brevirostris.html";"Spotted unicornfish";"Corne";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabre_u8.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabre_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabre_u3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nabre_u2.jpg";"706,181";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";">50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"omnivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_5;zooplankton/other_plank._invertebrates/other_plank._Invertebrates_:_1";"unidentified ; Cladophora_sp. ; Laurencia_sp. ; Jania_sp. ; Polysiphonia_sp.";2.22;"fusiform / normal";"NA";NA;60;60;0;NA;NA;25;32.66;0.0190546;3.02;NA;0.4;NA;2;122;24.3;27.8;29
"470";"Naso_elegans";"Actinopterygii";"Acanthuridae";"Naso";"elegans";NA;278005;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=278005";"https://www.fishbase.us/summary/Naso-elegans.html";"Elegant unicornfish";NA;NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naele_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naele_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Naele_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nalit_u0.gif";"470";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"30.1-50cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"benthic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"macroalgal-herbivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_1";"benthic_algae";2;"short and / or deep";"NA";35;45;54.9;0;NA;NA;NA;46.16;0.0223872;2.97;NA;0.26;NA;5;30;24.8;27.1;28.7
"471";"Naso_fageni";"Actinopterygii";"Acanthuridae";"Naso";"fageni";"Morrow, 1954";219666;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219666";"https://www.fishbase.us/summary/Naso-fageni.html";"Horseface unicornfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nafag_u0.jpg";"https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/300px-No_image_available.svg.png";"NA";"NA";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";NA;"NA";2.19;"fusiform / normal";"NA";NA;80;88.8;0;NA;NA;NA;56.2;0.0199526;3;NA;0.17;NA;3;35;24.5;27.5;28.8
"472";"Naso_hexacanthus";"Actinopterygii";"Acanthuridae";"Naso";"hexacanthus";"Bleeker, 1855";219667;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219667";"https://www.fishbase.us/summary/Naso-hexacanthus.html";"Sleek unicornfish";"Nason jaune";"Nason gris";"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nahex_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nahex_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nahex_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nahex_u0.gif";"519,81";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";">50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"zooplankton/other_plank._invertebrates/other_plank._Invertebrates_:_3;plants/other_plants/benthic_algae_or_weeds_:_1;detritus/detritus/debris_:_1;zooplankton/jellyfish_or_hydroids/jellyfish_or_hydroids_:_1;zooplankton/plank._crust./other_plank._Crustacean";"unidentified_green_algae ; Sagitta_sp. ; unidentified_crustaceans ; unspecified_salps ; unspecified_siphonophores ; organic_matter";3.06;"fusiform / normal";"NA";50;75;83.25;0;NA;NA;44;41.45;0.0218776;2.99;NA;0.22;NA;6;150;22.1;27.5;28.9
"473";"Naso_lopezi";"Actinopterygii";"Acanthuridae";"Naso";"lopezi";"Herre, 1927";278006;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=278006";"https://www.fishbase.se/summary/Naso-lopezi.html";"Elongate unicornfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nalop_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nalop_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nalop_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nalop_u3.jpg";NA;"collected_internet";NA;"to_be_verified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"zoobenthos/benth._crust./amphipods_:_2;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_2;zoobenthos/benth._crust./benth._copepods_:_1;plants/other_plants/benthic_algae_or_weeds_:_1;plants/phytoplankton/blue-green_algae_:_1;zoobenthos/b";"Lyngbya_sp. ; pennate_diatoms ; filamentous_green_algae ; Peridinium_sp. ; unspeicified_ctenophores ; Squilla_mantis ; Pagurid_sp. ; Gammarus_sp. ; Hyperia_sp. ; unspecified ; Cavolinia_uncinata ; Cavolinia__uncinata";2.89;"fusiform / normal";"NA";NA;60;73.2;0;NA;NA;NA;51.54;0.0199526;3;NA;0.2;NA;20;50;24.4;27.6;28.5
"474";"Naso_minor";"Actinopterygii";"Acanthuridae";"Naso";"minor";"Smith, 1966";219674;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219674";"https://www.fishbase.se/summary/Naso-minor.html";"Slender unicorn";"NA";"Petite licorne";"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Namin_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Namin_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Namin_u0.jpg";"NA";NA;"collected_internet";"Maybe_Mayotte";"to_be_verified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"plants/other_plants/benthic_algae_or_weeds_:_1;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_1";"unspecified_benthic_algae ; unspecified_zooplankton";2.64;"fusiform / normal";"NA";NA;30;36.6;0;NA;NA;NA;35.24;0.0186209;3.05;NA;0.38;NA;8;55;25.2;27.6;28.9
"475";"Naso_thynnoides";"Actinopterygii";"Acanthuridae";"Naso";"thynnoides";"Cuvier, 1829";219670;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219670";"https://www.fishbase.us/summary/Naso-thynnoides.html";"Oneknife unicornfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nathy_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nathy_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nathy_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Nathy_u2.jpg";"103";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"30.1-50cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_1;zoobenthos/other_benth._invertebrates/other_benth._Invertebrates_:_1;zooplankton/other_plank._invertebrates/other_plank._Invertebrates_:_1";"unidentified";2.96;"fusiform / normal";"NA";25;40;44.4;0;NA;NA;NA;40.33;0.0194984;3.1;NA;0.32;NA;2;40;24.7;27.7;29
"476";"Naso_tuberosus";"Actinopterygii";"Acanthuridae";"Naso";"tuberosus";NA;219675;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219675";"https://www.fishbase.us/summary/Naso-tuberosus.html";"Humpnose unicornfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Natub_u0.jpg";"https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/300px-No_image_available.svg.png";"NA";"NA";"295";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"macroalgal-herbivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_9;detritus/detritus/debris_:_1";"Caulerpa_sp. ; Codium_sp. ; Laurencia_sp. ; Jania_sp. ; Polysiphonia_sp. ; Turbinaria_sp. ; Dictyota_sp. ; Padina_sp. ; organic_matter ; Cladophora_sp.";2;"fusiform / normal";"NA";NA;60;73.2;0;NA;NA;25;33.1;0.0199526;3;NA;0.43;NA;0;50;24.5;27.5;29
